Trajectories
100
,,WBObject:WB_ID1,,,WBObject:WB_ID2,,,WBObject:WB_ID3,,,WBObject:WB_ID4,,,WBObject:WB_ID5,,,WBObject:WB_ID6,,,WBObject:WB_ID7,,,WBObject:WB_ID8,,,WBObject:WB_ID9,,,WBObject:WB_ID10,,,WBObject:WB_ID11,,,WBObject:WB_ID12,,,WBObject:WB_ID13,,,WBObject:WB_ID14,,,WBObject:WB_ID15,,,WBObject:WB_ID16,,,WBObject:WB_ID17,,,WBObject:WB_ID18,,,WBObject:WB_ID19,,,WBObject:WB_ID20,,,WBObject:WB_ID21,,,WBObject:WB_ID22,,,WBObject:WB_ID23,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1772,0,977.509460,-552.465942,473.541840,1024.227051,-351.518951,455.312378,1071.111938,-272.075653,364.939545,1093.978638,-265.790283,395.546143,1093.126221,-257.856079,434.475586,1051.632324,-59.813385,381.482819,1082.761475,294.113647,10.394989,1118.667847,789.516174,181.732727,1126.101440,930.365540,196.681732,874.132080,980.359009,196.638260,826.756592,846.001099,185.048447,669.736450,383.495605,13.559659,552.168152,14.567189,396.886597,,,,514.426636,-135.300613,519.946838,552.605957,-148.505508,514.491882,477.715576,-240.134537,476.944214,419.554138,-439.102020,496.188324,652.972839,84.941582,590.031189,644.086426,760.273071,667.811951,994.988770,1003.283264,698.899292,1259.975098,638.905273,664.187744,974.620911,24.074926,587.010742
1773,0,977.592529,-552.404602,473.454803,1024.296875,-351.477814,455.310730,1071.217407,-271.961945,364.844910,1094.085205,-265.705872,395.504974,1093.229980,-257.802887,434.435730,1052.015137,-59.507462,381.925049,1082.824341,294.140747,10.429269,1118.752319,789.532227,181.749283,1126.153320,930.377991,196.689667,874.055847,980.328003,196.869751,826.848511,845.921204,185.016678,669.764648,383.476624,13.556886,552.198120,14.564365,396.879852,,,,514.598877,-135.304398,519.821838,552.710205,-148.420273,514.422485,477.786346,-240.128281,476.960510,419.594269,-439.119690,496.189911,653.003479,85.018631,590.056091,644.097656,760.322571,667.736816,995.006165,1003.275269,698.889160,1260.009644,638.907959,664.211121,974.673279,24.099783,586.973450
1774,0,977.587585,-552.428650,473.534760,1024.269287,-351.479675,455.312286,1071.133545,-272.076904,364.910950,1093.996704,-265.798279,395.531647,1093.171997,-257.868011,434.477844,1051.656006,-59.794956,381.429077,1082.759888,294.114349,10.356537,1118.724365,789.526306,181.715759,1126.147217,930.356384,196.663284,874.052185,980.314514,196.769714,827.000122,845.891174,184.938660,669.758484,383.506165,13.550653,552.217773,14.655323,396.773010,,,,514.630127,-135.301117,519.863525,552.703003,-148.462128,514.502014,477.788208,-240.128326,476.975922,419.598083,-439.090607,496.248505,653.042175,84.958412,590.059753,644.107666,760.286194,667.772095,995.032104,1003.249146,698.870667,1259.970581,638.924255,664.182312,974.684204,24.068869,587.050476
1775,0,977.541016,-552.440063,473.496033,1024.257935,-351.497314,455.313293,1071.137695,-272.021820,364.889038,1093.957031,-265.732269,395.483032,1093.144653,-257.849030,434.476074,1051.959351,-59.536144,381.960236,1082.796753,294.110870,10.449189,1118.734131,789.528687,181.754822,1126.110962,930.365173,196.713013,874.077820,980.340088,196.705093,827.018188,845.948853,184.908569,669.733582,383.485077,13.575653,552.235352,14.541031,396.818573,,,,514.635376,-135.334686,519.777100,552.675781,-148.492569,514.421143,477.769318,-240.149246,476.978790,419.615967,-439.124756,496.162720,652.982605,84.997421,590.066406,644.035828,760.227783,667.791016,994.976074,1003.279541,698.923767,1259.996704,638.907593,664.204102,974.568848,24.163622,586.993347
1776,0,977.646240,-552.445374,473.553314,1024.289185,-351.480743,455.303833,1071.172241,-272.060181,364.909180,1094.032227,-265.693970,395.437988,1093.247070,-257.849487,434.506317,1051.614868,-59.798767,381.407471,1082.812744,294.158813,10.419769,1118.747314,789.535095,181.694656,1126.166504,930.381775,196.649292,874.029724,980.397095,196.874496,826.992798,845.905945,184.908081,669.789001,383.518951,13.567491,552.267212,14.467234,396.872192,,,,514.457581,-135.436096,519.899475,552.741882,-148.474228,514.448792,477.785065,-240.129532,476.944977,419.638489,-439.122131,496.178619,653.039673,84.953476,590.041138,644.140625,760.275391,667.784668,995.023743,1003.281738,698.877747,1260.013916,638.952087,664.180786,974.686768,24.099081,586.988464
1777,0,977.540710,-552.410095,473.540009,1024.268066,-351.522003,455.312531,1071.176758,-272.148346,364.955048,1094.040405,-265.789490,395.620117,1093.173340,-257.822021,434.473480,1051.607178,-59.835579,381.487152,1082.716431,294.066772,10.411991,1118.703979,789.539429,181.747894,1126.103638,930.362061,196.697556,874.020325,980.329224,196.852692,826.919617,845.894287,184.928238,669.706177,383.472961,13.552760,552.268066,14.493411,396.796082,,,,514.321838,-135.442596,519.983521,552.679626,-148.511520,514.431152,477.778320,-240.167633,476.936890,419.616180,-439.150024,496.143127,652.971802,84.962944,590.001892,644.032166,760.251343,667.820679,994.946411,1003.267761,698.955383,1259.955444,638.920410,664.196777,974.582825,24.168455,587.012146
1778,0,977.636292,-552.406433,473.503906,1024.308838,-351.499084,455.303406,1071.272461,-272.041962,364.865326,1094.067139,-265.704193,395.450348,1093.265991,-257.865753,434.467773,1051.658813,-59.792244,381.443329,1082.801636,294.093903,10.303632,1118.784424,789.558533,181.772659,1126.184082,930.410583,196.699615,874.055359,980.375122,196.689804,826.874573,845.961426,185.015182,669.775146,383.500793,13.539728,552.295776,14.521975,396.809570,,,,514.940979,-135.004974,519.533447,552.746704,-148.432526,514.416931,477.816315,-240.119995,476.952728,419.608246,-439.091156,496.207153,653.056885,85.008430,590.027588,644.066406,760.245911,667.792175,995.034607,1003.269104,698.906860,1260.007080,638.896362,664.213196,974.710022,24.116444,586.972717
1779,0,977.560547,-552.459595,473.521637,1024.274414,-351.524597,455.321320,1071.105103,-272.103546,364.981354,1094.007446,-265.747345,395.547546,1093.196655,-257.877136,434.493256,1051.656250,-59.798622,381.466400,1082.840088,294.184723,10.434454,1118.716431,789.504272,181.707809,1126.139893,930.383667,196.660278,874.061584,980.401001,196.666245,827.089539,845.875854,184.827423,669.775635,383.484894,13.520371,552.324524,14.464712,396.720825,,,,514.539062,-135.301666,519.876526,552.679199,-148.487732,514.473755,477.781677,-240.129288,476.942017,419.615387,-439.110168,496.193665,653.014404,84.985512,589.991455,644.031921,760.281311,667.817200,995.024841,1003.263000,698.869568,1259.982788,638.924744,664.184814,974.604126,24.164982,586.981995
1780,0,977.555969,-552.460144,473.479584,1024.262207,-351.493683,455.318848,1071.127930,-272.065735,364.844055,1094.074951,-265.791077,395.554077,1093.184326,-257.846741,434.434448,1051.625000,-59.838245,381.436096,1082.861572,294.181213,10.512722,1118.702637,789.501648,181.702225,1126.121826,930.371338,196.688400,874.041016,980.319214,196.803894,827.022888,845.963867,184.871475,669.725708,383.480255,13.560343,552.263794,14.492436,396.716705,,,,514.607605,-135.289200,519.751465,552.654297,-148.471298,514.425720,477.744995,-240.141983,476.960907,419.556519,-439.099640,496.165405,652.962524,84.942894,590.022156,644.053894,760.253113,667.846497,995.007568,1003.270508,698.902527,1259.978760,638.933044,664.205322,974.648926,24.073141,586.949219
1781,0,977.589417,-552.417053,473.553192,1024.302124,-351.495117,455.329926,1071.184814,-272.047943,364.947144,1094.085205,-265.748108,395.553650,1093.233643,-257.845093,434.509796,1052.037720,-59.493721,381.914246,1082.813477,294.106110,10.358387,1118.774292,789.522888,181.705536,1126.173096,930.382874,196.661163,874.070557,980.295044,196.779846,826.894409,845.914185,185.003311,669.776062,383.495087,13.542195,551.344543,15.839475,397.843994,,,,514.645996,-135.247208,519.776733,552.685852,-148.439667,514.453186,477.795105,-240.129120,476.940308,419.616730,-439.133209,496.177856,652.993225,85.086388,590.083374,644.093689,760.312866,667.792358,995.037598,1003.285767,698.893311,1260.019897,638.929871,664.196411,974.673279,24.092604,586.973389
1782,0,977.476135,-552.477356,473.484436,1024.231079,-351.522766,455.324585,1071.057495,-272.008911,364.863129,1093.992310,-265.768616,395.575287,1093.116577,-257.839905,434.481506,1051.603271,-59.819134,381.452454,1082.827515,294.197083,10.443795,1118.712402,789.496277,181.722549,1126.100952,930.343872,196.674454,873.980835,980.370850,196.763580,826.822388,845.949585,185.000015,669.719849,383.480164,13.561861,552.269287,14.550265,396.748230,,,,514.617798,-135.230621,519.814209,552.593262,-148.493332,514.464050,477.734283,-240.161789,476.958435,419.567810,-439.126495,496.165985,652.959900,84.945465,590.088867,644.098083,760.274109,667.795288,994.974243,1003.259399,698.958496,1259.978149,638.925476,664.198181,974.604431,24.046297,587.008240
1783,0,977.581299,-552.423523,473.484619,1024.282959,-351.471832,455.297546,1071.298096,-272.080536,364.801239,1094.100952,-265.657898,395.461090,1093.202881,-257.813080,434.476105,1051.595459,-59.821812,381.387573,1082.798340,294.059906,10.344946,1118.784302,789.510376,181.719055,1126.186157,930.349670,196.662720,874.025024,980.325073,196.830505,826.963867,846.002197,184.957550,669.755310,383.515198,13.547626,552.224609,14.603905,396.748169,,,,515.019958,-134.994659,519.473999,552.773865,-148.460098,514.386414,477.790039,-240.147385,476.935181,419.595795,-439.109619,496.174072,653.032288,84.973434,589.975952,644.065674,760.240601,667.818237,995.037781,1003.284119,698.892029,1259.972168,638.908264,664.182739,974.620789,24.166317,587.000549
1784,0,977.531921,-552.476746,473.549957,1024.270020,-351.481384,455.323761,1071.176270,-272.091858,364.939331,1094.005249,-265.780029,395.563171,1093.184204,-257.843536,434.502106,1051.944580,-59.517277,381.932739,1082.770630,294.138855,10.457619,1118.706665,789.515076,181.748611,1126.122070,930.365356,196.683060,873.999451,980.326050,196.833511,826.922974,845.936157,184.951859,669.745667,383.518494,13.569868,552.203308,14.559301,396.783264,,,,514.649719,-135.241440,519.806824,552.666992,-148.478958,514.485474,477.746521,-240.141129,476.974121,419.589600,-439.118561,496.206482,652.988464,84.938919,590.047424,644.059692,760.252197,667.807922,995.014160,1003.260864,698.891418,1259.957642,638.961060,664.203186,974.643677,24.058020,587.052185
1785,0,977.591248,-552.421814,473.510834,1024.294434,-351.505035,455.309875,1071.162964,-272.045471,364.833466,1094.065918,-265.725800,395.509796,1093.191284,-257.833893,434.470673,1051.673950,-59.811382,381.492859,1082.809082,294.102570,10.406239,1118.771851,789.548218,181.765640,1126.140259,930.376831,196.714127,874.025085,980.284485,196.823914,826.906738,846.021362,184.974396,669.737305,383.526489,13.567434,552.230774,14.623335,396.811310,,,,514.660278,-135.266373,519.716614,552.734375,-148.479080,514.429138,477.753693,-240.125870,476.969452,419.495575,-439.063446,496.275696,652.988159,84.981842,590.071655,644.007507,760.222717,667.889160,994.996582,1003.262024,698.897278,1259.966064,638.907532,664.201782,974.655945,24.081467,586.984253
1786,0,977.637817,-552.436768,473.502563,1024.312744,-351.488831,455.303223,1071.192749,-272.042786,364.896729,1094.134277,-265.729187,395.484711,1093.245605,-257.856140,434.492065,1052.009888,-59.503223,381.901428,1082.793457,294.163788,10.408363,1118.795898,789.544922,181.733780,1126.177368,930.386108,196.676849,874.085388,980.279175,196.778488,827.023926,845.869751,184.913544,669.792297,383.497803,13.530080,552.299072,14.553915,396.720795,,,,514.646484,-135.270828,519.828308,552.780457,-148.476654,514.462402,477.807800,-240.138901,476.961243,419.624969,-439.147186,496.136658,653.031799,84.967796,590.007629,644.060303,760.285034,667.831665,995.041504,1003.264771,698.872925,1260.042236,638.972839,664.190735,974.671204,24.067516,587.012634
1787,0,977.534424,-552.427612,473.475494,1024.238037,-351.530304,455.319519,1071.142090,-272.123718,364.907776,1094.020630,-265.790497,395.589905,1093.142700,-257.854248,434.450958,1051.600220,-59.824795,381.500397,1082.733643,294.188507,10.462072,1118.685791,789.502075,181.778107,1126.114746,930.360535,196.726501,874.018982,980.327332,196.842636,827.033020,845.919312,184.897324,669.727295,383.501007,13.564264,551.268311,15.931579,397.854828,,,,514.748901,-135.220016,519.731995,552.644409,-148.507782,514.493408,477.745239,-240.130844,476.971283,419.601135,-439.121765,496.161316,652.969177,84.979301,590.096069,644.049988,760.277466,667.798584,994.990051,1003.271362,698.893066,1259.952515,638.915039,664.220947,974.619507,24.194660,586.985107
1788,0,977.653809,-552.420715,473.503632,1024.315063,-351.478271,455.280365,1071.236938,-272.016968,364.824097,1094.109009,-265.671539,395.423126,1093.236328,-257.816223,434.458832,1051.682251,-59.765751,381.424377,1082.765747,294.058777,10.344249,1118.781494,789.548584,181.700470,1126.196411,930.401917,196.683548,874.032288,980.315735,196.823776,827.037842,846.003845,184.852753,669.768127,383.523102,13.554565,552.199829,14.571055,396.835205,,,,514.584045,-135.324127,519.799988,552.779602,-148.438492,514.408203,477.814056,-240.123001,476.955261,419.618713,-439.102051,496.181335,652.993347,85.068573,590.007568,644.052185,760.299866,667.708862,995.016724,1003.278259,698.893188,1260.029907,638.946777,664.192627,974.608826,24.202473,586.963867
1789,0,977.577148,-552.447998,473.540894,1024.256348,-351.509735,455.294769,1071.151001,-272.100342,364.908112,1093.993774,-265.750458,395.528320,1093.147949,-257.874969,434.478394,1051.578735,-59.839546,381.450653,1082.736206,294.046783,10.327326,1118.691895,789.511047,181.694397,1126.116211,930.361755,196.690842,874.081970,980.279907,196.795471,826.973938,845.888123,184.924881,669.736877,383.485535,13.554883,552.205688,14.567882,396.783203,,,,514.536499,-135.247177,519.888123,552.660645,-148.493774,514.472107,477.732300,-240.152481,476.937744,419.602142,-439.132050,496.180176,652.967896,84.983627,590.042297,644.030334,760.281006,667.778931,995.001465,1003.264099,698.891846,1259.955444,638.909485,664.195984,974.634399,24.100113,586.998474
1790,0,977.560547,-552.399536,473.482300,1024.269287,-351.508392,455.306763,1071.222778,-272.091278,364.879211,1094.042969,-265.710541,395.462830,1093.217529,-257.849457,434.495117,1051.687744,-59.785507,381.472015,1082.790527,294.169281,10.446400,1118.745117,789.536133,181.742889,1126.158325,930.376953,196.690140,874.017029,980.343628,196.830154,827.021790,845.915161,184.885208,669.734436,383.475372,13.560271,552.203979,14.574436,396.864563,,,,514.659912,-135.296707,519.744690,552.724609,-148.464951,514.423767,477.770386,-240.135086,476.939514,419.568207,-439.096527,496.181091,653.021484,84.995552,590.021362,644.055298,760.270081,667.822937,994.957275,1003.240845,698.962158,1259.967041,638.917297,664.215454,974.658813,24.058950,587.034180
1791,0,977.570068,-552.424011,473.540039,1024.270020,-351.484436,455.307495,1071.155518,-272.008636,364.917145,1094.048950,-265.749603,395.591339,1093.203003,-257.843719,434.481018,1052.012329,-59.507767,381.905121,1082.817139,294.121155,10.409455,1118.784790,789.535095,181.704529,1126.181030,930.378174,196.669968,874.419006,980.215698,196.489685,827.004395,845.907959,184.964111,669.758484,383.508942,13.555600,552.306763,14.517866,396.733917,,,,514.417603,-135.338852,519.933105,552.692078,-148.476120,514.465942,477.771484,-240.133499,476.899811,419.604767,-439.108124,496.194611,653.003723,84.966911,589.988586,644.045288,760.280823,667.739624,995.016418,1003.278137,698.889954,1259.963745,638.948792,664.180359,974.653320,24.096592,587.035889
1792,0,977.489502,-552.437195,473.513763,1024.239990,-351.494843,455.316193,1071.129883,-272.045349,364.866455,1094.093018,-265.791138,395.559509,1093.143921,-257.844330,434.494019,1051.591919,-59.831490,381.493378,1082.774658,294.124542,10.455765,1118.710815,789.513428,181.760025,1126.131714,930.375244,196.747772,874.116760,980.282043,196.663681,827.038147,845.919861,184.849838,669.692505,383.516418,13.567692,552.251465,14.573143,396.773041,,,,514.423035,-135.333206,519.904846,552.661438,-148.478134,514.453857,477.711395,-240.145172,476.980347,419.561737,-439.118042,496.157471,653.012329,85.053169,590.150146,644.043213,760.262085,667.777649,994.916931,1003.247009,698.964355,1259.963623,638.899170,664.207214,974.574158,24.146513,586.989075
1793,0,977.619202,-552.421509,473.509125,1024.310303,-351.520874,455.298096,1071.240479,-272.055939,364.875031,1094.107300,-265.712921,395.480927,1093.245239,-257.864105,434.493744,1051.628418,-59.805992,381.386139,1082.877441,294.195587,10.382281,1118.758301,789.493286,181.689163,1126.218140,930.378906,196.664520,874.128296,980.296631,196.727432,826.962280,845.969360,185.012619,669.793823,383.498901,13.519328,552.286194,14.426160,396.828247,,,,514.989136,-134.981552,519.483215,552.776917,-148.447830,514.437439,477.787567,-240.120285,476.922638,419.581818,-439.115143,496.200714,653.005737,84.966591,589.968201,644.133423,760.382263,667.724670,995.033691,1003.280762,698.895142,1260.007080,638.906006,664.203308,974.670105,24.089445,587.009155
1794,0,977.533752,-552.432678,473.510590,1024.244873,-351.477722,455.326660,1071.083008,-272.059021,364.995728,1094.057495,-265.743927,395.602722,1093.165039,-257.843079,434.479401,1051.639526,-59.792770,381.512543,1082.778320,294.176422,10.444615,1118.763794,789.537903,181.755295,1126.119995,930.380554,196.697372,874.139038,980.301270,196.748627,826.902832,845.960815,184.967041,669.736511,383.512054,13.586350,552.331482,14.563354,396.689056,,,,514.589050,-135.223419,519.877197,552.654053,-148.467712,514.482727,477.752197,-240.116379,476.951416,419.554535,-439.101166,496.193695,652.756104,84.857628,589.857483,644.047241,760.293335,667.791931,994.949585,1003.269775,698.974304,1259.947632,638.908875,664.200317,974.619202,24.165257,587.004333
